,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2876,FDP01,OUT027,3832.5116247704455
2877,FDY25,OUT049,2608.4294473833766
2878,FDB17,OUT018,3309.124210862946
2879,NCV54,OUT018,2406.7550666110465
2880,FDJ32,OUT017,869.0922637696127
2881,FDA37,OUT049,2202.7025343275172
2882,FDG35,OUT035,2793.1946124560864
2883,NCM05,OUT018,4643.411479513263
2884,FDG45,OUT046,3553.0725536038426
2885,FDH28,OUT013,418.4023593387927
2886,NCE18,OUT049,3299.897526901845
2887,FDH38,OUT045,1942.7115491859468
2888,FDR56,OUT013,2892.568852178596
2889,FDH17,OUT027,3016.1241563554586
2890,FDD39,OUT049,3580.51190965114
2891,FDB41,OUT049,965.4411644887642
2892,NCR53,OUT046,3465.87979401488
2893,FDX46,OUT017,857.6032378363168
2894,FDV28,OUT049,1052.178571549586
2895,FDA08,OUT018,3111.855030141353
2896,FDH45,OUT017,381.6435173082811
2897,NCS38,OUT010,-93.16328833071998
2898,FDD40,OUT010,1331.016567892973
2899,DRM59,OUT035,2194.3567921438625
2900,NCJ43,OUT018,2666.996952721884
2901,NCN29,OUT013,-4.351379533725492
2902,NCC19,OUT045,2661.8132132167248
2903,FDR56,OUT035,2797.5580272742827
2904,FDZ43,OUT049,3984.5972978256286
2905,FDJ32,OUT010,-791.1949039711437
2906,DRH03,OUT017,1234.4908577588112
2907,NCZ54,OUT035,2241.5003827480396
2908,FDE26,OUT017,1996.7099464158507
2909,FDS03,OUT045,750.4770126256018
2910,DRZ24,OUT019,650.1420955559099
2911,FDO48,OUT027,4935.501567259193
2912,FDW39,OUT049,3086.579223622361
2913,NCK05,OUT049,1206.1099927563562
2914,NCK30,OUT017,3826.721472933441
2915,FDT27,OUT018,4185.688010537224
2916,FDS08,OUT019,1629.2789371179783
2917,NCJ19,OUT049,976.0710632653811
2918,FDC58,OUT045,493.15962362490825
2919,DRE37,OUT013,2689.3701028286596
2920,FDW02,OUT035,1832.109619238993
2921,FDJ02,OUT010,917.5670077157157
2922,FDX09,OUT045,2680.3193964881043
2923,FDT31,OUT010,1404.0841619561943
2924,FDI24,OUT049,2956.8570026875404
2925,FDY09,OUT045,2076.5418496085954
2926,FDV28,OUT045,364.9452907212215
2927,DRM47,OUT049,3209.5793902806963
2928,FDT52,OUT019,2716.9464060895143
2929,FDI48,OUT018,1354.4310961411702
2930,FDY55,OUT017,3926.2371608615504
2931,FDU48,OUT013,1866.8844752930931
2932,FDN25,OUT045,815.4742287091622
2933,FDP20,OUT049,2137.0850257035463
2934,FDJ15,OUT013,2777.001034692968
2935,FDD04,OUT018,2599.267766009781
2936,FDY58,OUT045,3519.103892487721
2937,FDR37,OUT018,3341.1309765766105
2938,FDF44,OUT013,1878.7730531396678
2939,FDD32,OUT045,1290.350813699428
2940,FDR57,OUT017,2367.3350709167103
2941,DRG39,OUT027,2259.3933341005722
2942,FDX15,OUT017,2212.4297556812844
2943,DRN37,OUT045,2450.59447137654
2944,FDW40,OUT027,3852.387199238793
2945,FDB32,OUT049,1700.6936193760703
2946,FDM40,OUT018,2572.78203837051
2947,FDE39,OUT027,3334.0801250429913
2948,DRH49,OUT017,1304.5186139668137
2949,FDT46,OUT049,1101.6837327444566
2950,NCF06,OUT035,3792.045065770155
2951,FDP07,OUT017,2991.888005108708
2952,FDC04,OUT013,3555.449341973372
2953,FDZ32,OUT017,1754.5626595678211
2954,FDD50,OUT045,2566.132602999644
2955,FDU56,OUT017,2932.8786645077043
2956,FDV34,OUT017,1246.907540653953
2957,NCY41,OUT013,377.65331886972086
2958,NCK18,OUT046,2980.1232957490056
2959,DRH25,OUT049,1170.1647744960035
2960,FDT57,OUT046,3792.5628269009085
2961,FDV56,OUT018,2205.063704341808
2962,FDV12,OUT045,1319.4233698307264
2963,FDN52,OUT017,1083.9845975984101
2964,FDX38,OUT035,589.2942917649473
2965,FDE47,OUT018,2384.6445304185104
2966,NCO07,OUT013,3149.7708427061607
2967,FDV09,OUT027,3830.0726377988494
2968,FDZ23,OUT019,1772.1373804952204
2969,DRH51,OUT018,1777.7961223113768
2970,NCY54,OUT045,2620.4965282851167
2971,DRG49,OUT013,3669.3602201750155
2972,NCC19,OUT049,3138.891568888065
2973,NCV53,OUT045,3635.8648254435766
2974,FDZ47,OUT019,878.1907593309313
2975,NCO26,OUT018,2233.3135709597095
2976,NCP02,OUT045,894.3047221897434
2977,NCW30,OUT018,4525.166070369129
2978,NCN55,OUT046,3805.49651657674
2979,FDB20,OUT010,-221.73336371821267
2980,DRL11,OUT013,2263.312586369654
2981,DRD60,OUT045,2742.7255810442734
2982,FDW14,OUT010,-192.21315790329737
2983,FDL27,OUT010,-233.64018137150055
2984,FDU09,OUT018,1379.609374943923
2985,DRH36,OUT027,2664.001785867653
2986,FDP34,OUT027,3765.7518935242188
2987,FDE04,OUT017,2822.0290086359337
2988,FDZ57,OUT027,3554.1489434576815
2989,FDF02,OUT010,-226.45428448006305
2990,FDG28,OUT045,3604.7843636533635
2991,NCI31,OUT046,676.4605534009225
2992,FDT43,OUT013,658.416324857739
2993,FDU20,OUT046,2033.0476442273539
2994,FDD53,OUT013,295.0013345378756
2995,FDW15,OUT045,2287.5875800363374
2996,NCT53,OUT045,2506.2672876418824
2997,NCG55,OUT027,3231.7598213969577
2998,FDD48,OUT035,1547.9602388646106
2999,FDG47,OUT049,4317.717594428304
3000,FDI21,OUT017,1081.7044237534503
3001,FDT27,OUT017,3746.8099911779063
3002,DRO35,OUT013,1645.3777697625135
3003,FDD33,OUT017,3507.3951545170776
3004,FDC04,OUT035,3527.398743339033
3005,FDY34,OUT013,2457.737939019578
3006,DRJ49,OUT049,2373.281997711295
3007,FDE05,OUT049,2556.333228381406
3008,FDU31,OUT017,3393.2864034125887
3009,NCN19,OUT027,4547.834945922985
3010,FDK56,OUT027,4199.5688215485025
3011,FDK58,OUT017,1433.1361879122126
3012,NCJ42,OUT035,1361.325913496846
3013,FDZ34,OUT027,4361.288715851077
3014,FDA52,OUT018,3462.4133189454906
3015,NCR29,OUT013,686.6572292117321
3016,FDT48,OUT035,2677.8481915807597
3017,DRJ51,OUT019,2317.6340496699127
3018,NCS54,OUT046,2855.7236024351446
3019,FDV01,OUT035,2162.7971209837488
3020,DRG51,OUT027,4018.7315550921767
3021,NCG42,OUT013,1880.9321173090323
3022,FDA51,OUT049,1917.8418878000718
3023,FDV19,OUT010,831.6804613524105
3024,NCT18,OUT045,2594.9955442916157
3025,NCS41,OUT045,2660.0512628819333
3026,FDO03,OUT046,3711.517919767082
3027,FDL12,OUT010,-679.0421080936932
3028,FDY37,OUT010,698.0777733202093
3029,FDI58,OUT049,1647.020160566888
3030,FDT28,OUT018,2782.605442169081
3031,NCC42,OUT010,699.9214048772809
3032,FDO01,OUT017,2142.891607407022
3033,FDJ02,OUT013,2237.2719290183095
3034,FDQ04,OUT018,1124.6423168800238
3035,DRL47,OUT013,1801.981692786209
3036,FDZ32,OUT035,1508.9647789769776
3037,FDC35,OUT035,2943.2693429538895
3038,FDX14,OUT045,1175.7030028936285
3039,FDZ35,OUT013,1591.86439371324
3040,FDL14,OUT013,2333.447133615825
3041,FDO04,OUT049,1119.883162164334
3042,DRK11,OUT017,2451.6436618925986
3043,FDB44,OUT018,3907.3177248030997
3044,FDZ50,OUT049,3120.287302377489
3045,FDI12,OUT027,2781.097588995692
3046,FDU43,OUT017,3609.9798556610885
3047,FDD58,OUT010,-41.432671079579166
3048,FDB27,OUT017,2930.8842395179454
3049,FDB04,OUT018,1873.1606775054597
3050,NCO17,OUT013,1689.9801562168414
3051,FDL12,OUT017,787.2172474513791
3052,DRJ13,OUT049,2696.7383663751575
3053,FDD57,OUT045,1271.2645344533519
3054,FDW19,OUT035,1554.9974422740245
3055,DRD27,OUT018,2174.838093238139
3056,FDH27,OUT027,3714.433476850296
3057,NCW30,OUT027,5481.387313756595
3058,FDR40,OUT018,2011.1925794328904
3059,FDG05,OUT013,2213.8650520829774
3060,NCY41,OUT019,-623.477856583199
3061,FDI38,OUT018,3885.748483266471
3062,FDR20,OUT046,813.5638766475432
3063,FDE09,OUT017,1560.282279419377
3064,FDN50,OUT019,485.396981223886
3065,DRF27,OUT045,2462.394751863273
3066,DRF51,OUT013,290.9549200283764
3067,NCO02,OUT019,-165.16833986538407
3068,FDB51,OUT027,2378.225166276988
3069,FDJ50,OUT013,670.858902972767
3070,FDN52,OUT013,1115.8115113322422
3071,FDX14,OUT013,984.2150378394947
3072,FDT27,OUT019,2556.8198491470926
3073,FDV10,OUT013,520.8121974582706
3074,FDU33,OUT046,762.0385472318852
3075,FDU58,OUT046,3087.1899423108202
3076,NCP42,OUT027,4501.311149723268
3077,FDL51,OUT027,4813.153951676839
3078,DRH15,OUT027,2073.982999766967
3079,FDU16,OUT017,1213.5966074434357
3080,FDW15,OUT017,2272.925887674354
3081,FDQ44,OUT045,1767.3459432204324
3082,NCI06,OUT027,4265.6394308135805
3083,DRK23,OUT019,2736.6324188754493
3084,FDC28,OUT035,1468.9592399763067
3085,NCY17,OUT019,95.79860658436698
3086,NCV05,OUT018,2918.528828500502
3087,FDM34,OUT019,905.8981273787599
3088,DRD60,OUT027,4300.511160797576
3089,FDT38,OUT046,1346.888206507089
3090,FDQ57,OUT018,2865.999334419146
3091,FDE59,OUT027,1979.5113081061018
3092,NCM43,OUT046,2654.4817037923312
3093,DRI51,OUT049,2895.570757206134
3094,NCG30,OUT017,1599.1185629370918
3095,NCK54,OUT035,1690.1119463707894
3096,FDQ16,OUT019,550.039818662301
3097,FDI36,OUT013,2918.4881080532127
3098,FDX16,OUT027,3735.6365098142037
3099,FDA34,OUT046,2766.861219886842
3100,FDJ48,OUT018,4334.731703744923
3101,FDU47,OUT035,1864.2063721700804
3102,FDS39,OUT046,2321.985397608971
3103,FDD11,OUT046,4086.306836194784
3104,FDM16,OUT027,2607.7989264569155
3105,FDU56,OUT018,3335.935346387219
3106,FDQ32,OUT017,1985.2073259946617
3107,DRK35,OUT013,443.9189002695707
3108,FDA58,OUT049,3749.110831359083
3109,DRG48,OUT019,1170.6282993953632
3110,FDT59,OUT010,2101.482997463659
3111,FDQ31,OUT019,324.172078908854
3112,FDS51,OUT018,1435.3842028045644
3113,FDW32,OUT027,2821.414451109077
3114,FDI15,OUT027,5473.144943161242
3115,NCV30,OUT017,824.4585094610961
3116,DRG25,OUT049,3125.640441809811
3117,FDT02,OUT013,409.21564231843905
3118,FDO33,OUT027,3140.972796854836
3119,FDP38,OUT035,587.5388787390343
3120,FDZ45,OUT035,2830.6868239562127
3121,NCA54,OUT027,4249.383732564338
3122,FDU33,OUT017,439.1989366434178
3123,FDN58,OUT017,3369.163135105442
3124,FDI05,OUT045,908.9019111776134
3125,FDM57,OUT019,117.37492838132297
3126,NCS42,OUT027,2813.64936240849
3127,FDB57,OUT045,3570.061587194343
3128,FDC03,OUT045,3143.4560996883674
3129,FDZ58,OUT013,1679.5962445403275
3130,NCK29,OUT045,1705.8619063115439
3131,NCR53,OUT045,3317.2240574992866
3132,FDE26,OUT027,3691.4622457393953
3133,FDU52,OUT049,2610.964564261815
3134,FDE41,OUT027,2738.4786240120384
3135,FDU38,OUT018,3427.4279365878974
3136,FDA52,OUT017,2446.872032092404
3137,FDW46,OUT046,1109.0866175009642
3138,DRI59,OUT035,2950.868161565105
3139,FDT38,OUT035,1013.6159352213945
3140,FDL33,OUT018,3482.5690956626063
3141,FDQ01,OUT027,5282.088284305064
3142,FDJ08,OUT046,2983.8851718444926
3143,FDQ47,OUT049,739.6041310694271
3144,NCZ18,OUT013,3591.9753251052525
3145,FDE29,OUT017,744.1528321565333
3146,FDF10,OUT027,3592.271548549382
3147,FDC48,OUT049,1548.0080425065353
3148,FDY58,OUT013,3415.175569902177
3149,NCX30,OUT010,2164.1197713216834
3150,FDV11,OUT013,2582.139873540383
3151,FDT46,OUT046,949.3787849269505
3152,DRD01,OUT019,-273.31914239723085
3153,FDQ11,OUT013,3850.061749945368
3154,NCM41,OUT017,1445.7062121663114
3155,NCC55,OUT013,375.7101378543121
3156,FDG45,OUT027,4615.184699954525
3157,NCQ54,OUT049,1541.3779844998994
3158,FDM34,OUT045,1763.6296852749372
3159,FDD17,OUT019,2665.9558723992536
3160,FDN38,OUT027,5362.855087176191
3161,FDB53,OUT018,3002.621272098077
3162,NCL06,OUT035,3797.5594293560307
3163,NCV18,OUT019,23.14363480753613
3164,FDX25,OUT013,2739.030613189859
3165,FDB39,OUT046,936.1320235606889
3166,FDC33,OUT049,3276.9535462189865
3167,NCO14,OUT018,1212.039519147407
3168,FDA58,OUT027,5021.375242925602
3169,NCQ02,OUT017,2880.7226666938677
3170,NCR53,OUT017,3177.09921204259
3171,FDN52,OUT046,1406.9646018163994
3172,FDG26,OUT046,4049.5226598505787
3173,FDE23,OUT027,2228.9885518937913
3174,DRI37,OUT013,675.0789738587073
3175,DRH37,OUT018,3082.0155149054053
3176,FDO01,OUT035,1814.759442683335
3177,FDK45,OUT049,1999.2760589035277
3178,FDP23,OUT049,3677.7526673955185
3179,FDM33,OUT035,3116.8298268977605
3180,FDD36,OUT017,1619.9272122463506
3181,FDL56,OUT017,986.3444513906359
3182,FDT27,OUT010,1972.7995221045476
3183,FDG52,OUT017,365.74856015148947
3184,NCL42,OUT035,3497.318998310904
3185,DRJ24,OUT046,2924.287410506202
3186,FDV38,OUT046,846.2411480729407
3187,FDT35,OUT045,2652.752372097622
3188,FDY51,OUT045,3402.1520042415123
3189,FDC37,OUT017,1723.2107022406626
3190,NCP43,OUT013,2647.725305565932
3191,FDO33,OUT045,1572.203501991879
3192,FDW04,OUT018,2527.270972992052
3193,NCC31,OUT046,2608.653493775093
3194,FDK22,OUT049,3606.2769237135367
3195,FDJ50,OUT017,614.8004364890542
3196,FDV13,OUT017,1136.7977421742874
3197,DRL60,OUT017,2154.449711173965
3198,FDW03,OUT017,1457.9769878303712
3199,FDY27,OUT035,2563.2132429134376
3200,FDB39,OUT027,2296.067395625388
3201,FDU59,OUT045,2366.5033344788258
3202,FDZ57,OUT049,1964.1516790953767
3203,FDO21,OUT049,3800.3793228350874
3204,FDS43,OUT018,3087.921508041757
3205,FDU28,OUT010,1170.2819042863102
3206,FDC51,OUT010,539.678191100086
3207,FDW16,OUT010,-232.19059697641592
3208,FDP32,OUT010,121.14718251771933
3209,FDB60,OUT019,1951.1738880933094
3210,NCQ30,OUT046,1983.5266046939287
3211,FDD26,OUT049,3151.499139016415
3212,FDI44,OUT045,859.3611751477646
3213,DRH23,OUT046,820.3082407784201
3214,FDO44,OUT046,1684.1331127239664
3215,FDG04,OUT046,3018.7449679580227
3216,FDM32,OUT027,2951.153715267239
3217,FDM09,OUT013,2493.963937639531
3218,FDZ47,OUT013,1332.675427329446
3219,FDM40,OUT027,3530.182145246951
3220,FDY48,OUT017,1489.9646130277292
3221,NCM30,OUT045,533.7646679963838
3222,FDX36,OUT010,1881.3264885385206
3223,DRF03,OUT017,485.9856179450579
3224,FDN51,OUT049,4276.672111360216
3225,FDM57,OUT049,1549.0502314926136
3226,FDB35,OUT049,1725.3186930571933
3227,FDY13,OUT027,2670.2807235598516
3228,FDA37,OUT017,1898.2423040802105
3229,NCX53,OUT017,2233.434802167077
3230,FDD59,OUT018,1728.091499305205
3231,FDX10,OUT019,-713.854766348895
3232,FDC03,OUT018,3548.8854385517025
3233,FDW43,OUT035,3322.8233537509886
3234,FDW10,OUT046,2787.314640238983
3235,FDY14,OUT027,5537.063597429913
3236,FDV43,OUT045,729.8201442592551
3237,FDO40,OUT013,2160.168846451716
3238,FDP46,OUT027,2822.960304390164
3239,NCE43,OUT019,1408.5767445649517
3240,FDD05,OUT035,1654.4107018344068
3241,FDJ60,OUT010,983.0348145371994
3242,DRE27,OUT018,1888.5073452438262
3243,FDO11,OUT035,3745.727081583608
3244,DRG11,OUT027,3069.131331907307
3245,FDK33,OUT010,1829.8687783390642
3246,DRM23,OUT045,2441.9528936714755
3247,FDJ02,OUT027,3862.92206608554
3248,NCZ05,OUT045,1683.8726930037
3249,NCL30,OUT013,1729.6766324876971
3250,FDZ19,OUT018,3154.7666477806292
3251,FDM45,OUT049,2071.350681731576
3252,FDO36,OUT046,2899.1964471148194
3253,NCK31,OUT045,742.6193993487636
3254,DRJ37,OUT045,2250.6181958346056
3255,FDP24,OUT018,2291.798356306036
3256,FDF46,OUT013,1565.071569075214
3257,FDX46,OUT019,-174.76480114086579
3258,NCL18,OUT045,2948.313034589776
3259,FDJ26,OUT013,3150.054263852788
3260,FDJ07,OUT045,2018.888100850896
3261,FDY15,OUT013,2151.948127691272
3262,DRG01,OUT045,940.5264864501066
3263,FDF58,OUT045,961.4560658191446
3264,FDZ14,OUT019,770.6115701511534
3265,FDP31,OUT049,1116.765282397436
3266,FDH45,OUT013,466.2051912658064
3267,FDA09,OUT010,850.5411366230257
3268,FDW31,OUT035,2853.5758902437747
3269,FDA57,OUT046,664.4261107069615
3270,NCE55,OUT035,2353.026804992595
3271,FDC17,OUT019,2191.687448345916
3272,FDC59,OUT013,887.0165801680794
3273,FDA22,OUT013,2393.957759114067
3274,FDK52,OUT035,3217.2628370497678
3275,NCM26,OUT046,2521.7698965800732
3276,NCT53,OUT035,2400.722569747161
3277,FDW45,OUT018,2788.23163901786
3278,NCI18,OUT035,3189.7005846397324
3279,FDE38,OUT018,3045.8199512706683
3280,FDF08,OUT019,281.69294560038577
3281,FDY58,OUT010,1872.6261350233635
3282,FDF58,OUT019,167.88704185231072
3283,FDX39,OUT017,3196.9144409111113
3284,FDB44,OUT049,3642.7855365793516
3285,FDF28,OUT013,1854.0992885575629
3286,FDE39,OUT013,1662.9964542318435
3287,FDT37,OUT018,4504.655068982367
3288,FDZ45,OUT017,2835.2626724842657
3289,FDO40,OUT035,2097.8830664440375
3290,FDM57,OUT027,2791.417417955394
3291,DRG36,OUT017,2479.4088876829796
3292,FDY36,OUT010,-385.7309513343219
3293,DRL60,OUT027,3848.447255379064
3294,FDS25,OUT019,494.90772880436737
3295,DRF49,OUT027,3166.772718394509
3296,FDP16,OUT045,3721.235501006411
3297,FDS60,OUT049,3029.513084751378
3298,FDU15,OUT027,2213.4222847342608
3299,FDK43,OUT046,2064.9995629760992
3300,FDN25,OUT046,1021.559558576532
3301,FDE53,OUT049,1892.1609939039647
3302,FDB22,OUT013,2166.9563413277738
3303,FDE39,OUT017,1617.7680449460356
3304,FDX35,OUT035,3331.301410744334
3305,NCG54,OUT049,2782.270492764077
3306,FDH27,OUT035,2043.554172688031
3307,NCK42,OUT013,3172.966733407171
3308,FDS25,OUT049,1901.8554270827815
3309,FDI10,OUT018,3147.475502466019
3310,FDU35,OUT035,1274.9191772733473
3311,FDI04,OUT017,2878.207182588547
3312,DRK23,OUT035,3656.178741329867
3313,FDB53,OUT019,940.6873360525612
3314,FDY02,OUT049,4317.360786665378
3315,FDM60,OUT035,476.5673125728549
3316,NCJ31,OUT010,1892.008098734536
3317,DRP35,OUT017,1809.3571279546777
3318,NCQ30,OUT018,2431.1488014525617
3319,DRL11,OUT010,1020.1960420637456
3320,FDU01,OUT013,3028.282807954739
3321,FDR39,OUT035,2471.2632964583077
3322,FDO08,OUT046,2720.805685286379
3323,FDC02,OUT045,3774.7764206702086
3324,NCZ29,OUT035,1697.5380860101657
3325,FDF29,OUT010,514.7435873945344
3326,FDZ23,OUT017,2846.6430948028847
3327,NCU53,OUT018,3076.4157771856535
3328,NCW30,OUT013,3844.098716186439
3329,NCM26,OUT027,3941.1404658708143
3330,FDV50,OUT027,3213.759867068899
3331,FDW15,OUT049,2549.272256498739
3332,FDI35,OUT027,4252.2220498160605
3333,FDO11,OUT017,3708.4838889465445
3334,FDN48,OUT046,1511.3406791719062
3335,NCA17,OUT049,2563.795557614573
3336,NCN54,OUT013,1056.4311333438484
3337,FDP22,OUT013,526.2388008301182
3338,NCB54,OUT035,1716.1603045148443
3339,FDD08,OUT045,540.612709211254
3340,DRM48,OUT010,-1153.430569690489
3341,FDG41,OUT027,3140.1398676601566
3342,FDE44,OUT027,2053.993351454057
3343,FDE26,OUT035,1982.9153526870489
3344,NCS38,OUT013,1669.7502812730409
3345,NCJ54,OUT018,4006.041227229877
3346,FDI40,OUT019,289.92244434921565
3347,FDN45,OUT018,3883.673252652899
3348,FDU43,OUT046,3826.1124953875283
3349,FDI04,OUT010,1517.8018604366143
3350,NCC07,OUT018,2138.586934575789
3351,NCC07,OUT019,539.3886648977282
3352,NCD18,OUT045,3269.6286328520946
3353,FDU55,OUT035,3737.685588693693
3354,FDX59,OUT035,294.5871879745566
3355,FDR52,OUT049,3225.110644286182
3356,NCP17,OUT013,884.4699932637823
3357,FDQ32,OUT045,1846.836991078724
3358,NCT17,OUT049,3105.789191151224
3359,FDO10,OUT049,649.1898207224032
3360,FDE32,OUT049,723.0053912340423
3361,FDN44,OUT045,2198.7198870097113
3362,FDH02,OUT035,1297.217741786454
3363,FDK60,OUT013,1294.1769635416408
3364,FDS24,OUT019,202.98491084091935
3365,FDL03,OUT010,1643.1163672925168
3366,FDB46,OUT027,4716.254014596789
3367,FDO48,OUT049,3734.351054229811
3368,FDZ39,OUT049,1876.4775612589353
3369,FDT02,OUT027,1303.8112989636134
3370,FDC50,OUT013,1206.4043556930662
3371,FDP39,OUT035,553.6399901395084
3372,DRG15,OUT018,1351.9891828419984
3373,FDP10,OUT018,2031.4092788910825
3374,FDF53,OUT027,4246.502132735684
3375,FDN34,OUT045,2486.4551969180566
3376,FDK02,OUT045,1579.5469525626306
3377,FDC23,OUT045,2475.6477269368756
3378,FDJ10,OUT019,970.7114027251118
3379,FDE53,OUT035,1461.148317512824
3380,FDR25,OUT035,3809.3006825823604
3381,FDW50,OUT046,2616.106603917185
3382,FDS09,OUT049,1035.1205071493202
3383,FDW49,OUT010,972.5003679478364
3384,FDU51,OUT046,2791.0398098986357
3385,FDF28,OUT018,2512.0057723411214
3386,NCY30,OUT018,3273.7586429314692
3387,FDD44,OUT045,4078.0057653215367
3388,FDX09,OUT017,2820.269855667659
3389,NCF30,OUT013,1716.161166561818
3390,FDZ50,OUT019,1745.7117113288737
3391,FDW37,OUT013,1356.3965898147812
3392,FDD11,OUT049,4275.951733507387
3393,DRH39,OUT018,1560.4080161546497
3394,FDA36,OUT049,3132.382458527829
3395,NCG43,OUT049,1621.264339256854
3396,FDF02,OUT035,1302.2073082152162
3397,FDP57,OUT027,3031.8750247591374
3398,NCE42,OUT017,3676.4895096193095
3399,NCR38,OUT027,5313.320437670522
3400,FDP03,OUT019,852.2669663482347
3401,FDO51,OUT035,493.886487345222
3402,NCQ42,OUT046,2100.6480078091013
3403,NCM41,OUT046,1445.074388446183
3404,FDH48,OUT027,2787.7339953243095
3405,DRF60,OUT046,3724.1403517659173
3406,FDJ27,OUT035,1254.4475145814133
3407,FDQ14,OUT013,2183.303074454675
3408,FDN27,OUT017,1330.57188283636
3409,NCQ02,OUT046,3242.317935735159
3410,FDJ33,OUT049,2195.9105192412567
3411,FDP07,OUT027,4399.133332138468
3412,DRE01,OUT049,3858.5232223362905
3413,FDU36,OUT045,1343.8830948970037
3414,FDL28,OUT017,3295.9564528298843
3415,NCX53,OUT046,2392.672826410131
3416,FDZ39,OUT013,1487.5428929018694
3417,NCP42,OUT013,2894.319321908024
3418,FDJ14,OUT035,1041.218450233783
3419,FDK04,OUT049,1089.0296430463984
3420,NCC19,OUT017,2843.4497924492744
3421,FDS09,OUT018,1303.907637307533
3422,FDZ02,OUT046,1679.9670928682795
3423,FDD35,OUT018,2429.3295498309167
3424,NCY42,OUT017,2020.52174678363
3425,FDB05,OUT045,3580.0331605347637
3426,FDF20,OUT035,2824.414441181194
3427,NCO41,OUT018,2011.8052200070297
3428,FDC40,OUT027,2671.149862686403
3429,FDV58,OUT045,2712.12248896467
3430,FDZ57,OUT045,1862.124258464795
3431,DRM35,OUT046,2805.764351336521
3432,DRN36,OUT018,1952.5094476994273
3433,FDQ13,OUT046,1411.0821508159243
3434,DRO35,OUT010,54.79992162167798
3435,NCD43,OUT035,396.3364571454837
3436,FDA51,OUT018,2161.4313787227206
3437,NCX17,OUT027,4964.215902520358
3438,NCZ17,OUT049,781.6678489787498
3439,FDR11,OUT027,3881.243960902487
3440,FDW34,OUT049,4065.2219286221075
3441,FDN50,OUT017,1289.706565838718
3442,FDS09,OUT046,869.0335115839597
3443,FDS48,OUT018,2948.9513881075723
3444,FDL44,OUT049,2767.8761471888397
3445,DRF48,OUT018,3399.299495277374
3446,FDA14,OUT018,2749.5618692130874
3447,NCD30,OUT049,1774.1681157850196
3448,FDI16,OUT017,501.7805672765837
3449,NCG06,OUT035,3739.7137444488535
3450,DRZ24,OUT035,1604.7033508939855
3451,NCS17,OUT045,1146.9554095087262
3452,FDB37,OUT045,3616.986577359261
3453,FDE10,OUT035,1775.2411502912325
3454,FDC57,OUT045,2939.3163854727827
3455,FDM12,OUT018,3441.6918658935133
3456,FDE24,OUT049,2374.2304240527264
3457,FDW22,OUT045,3423.005728381224
3458,DRD01,OUT027,2309.373668741425
3459,NCZ18,OUT027,5227.819361754802
3460,FDN49,OUT045,350.5772722399725
3461,FDR22,OUT035,1564.90324343012
3462,FDV08,OUT019,-557.9509971171314
3463,FDY39,OUT046,3051.728679468026
3464,FDV36,OUT049,2250.664624478995
3465,FDO60,OUT045,643.4090994756166
3466,FDU04,OUT027,3705.99093520738
3467,FDR20,OUT027,2261.6680746364236
3468,FDW19,OUT019,656.1893932725469
3469,FDU40,OUT049,3250.711696623279
3470,FDK15,OUT045,1252.6991982748916
3471,DRF15,OUT035,2174.1736715238403
3472,FDQ25,OUT017,2508.0688395824327
3473,FDI48,OUT019,-297.0262899443726
3474,FDS49,OUT046,1233.553483371872
3475,FDV22,OUT046,2594.8130150354473
3476,NCV42,OUT046,1816.13420784842
3477,FDX26,OUT046,2898.526754448897
3478,FDI33,OUT018,1844.4316345827995
3479,FDZ14,OUT049,2153.6267359569206
3480,FDG10,OUT013,813.6373838580812
3481,FDM38,OUT018,1246.4070095274758
3482,FDG26,OUT027,5431.504639440136
3483,FDH46,OUT035,1391.3091280790798
3484,FDN13,OUT018,1919.7387277870585
3485,FDU57,OUT035,2120.0228722242173
3486,NCI06,OUT046,2884.643323931738
3487,FDM38,OUT045,553.5855846347641
3488,NCG42,OUT010,282.7901651953632
3489,FDL39,OUT045,2603.842472007028
3490,FDT31,OUT019,1905.6101658632765
3491,FDV59,OUT013,3207.338348782803
3492,FDB49,OUT035,1460.142500785498
3493,FDD58,OUT049,1813.063385031707
3494,DRN59,OUT046,714.4094340394744
3495,FDX48,OUT049,2667.518344302459
3496,FDQ11,OUT049,4221.7623482921135
3497,FDY12,OUT049,963.2591313470124
3498,FDQ11,OUT045,3938.2691655351045
3499,DRI11,OUT017,1744.2213433010324
3500,FDY32,OUT027,3929.9826556424327
3501,FDS51,OUT045,823.943393219294
3502,FDR19,OUT010,551.5680493680885
3503,DRB13,OUT018,3746.304472167517
3504,FDS21,OUT035,799.7778216711051
3505,FDQ40,OUT045,2888.0961413026075
3506,NCE55,OUT013,2415.415431225894
3507,FDX43,OUT027,3950.762224591446
3508,FDS12,OUT049,2081.381783417731
3509,DRK01,OUT027,2905.198021308809
3510,FDN25,OUT017,641.388759648661
3511,FDB60,OUT046,3148.6379436125244
3512,FDQ13,OUT017,1229.4051256552543
3513,DRK13,OUT045,2936.1188163011575
3514,DRF25,OUT018,1045.9957277237177
3515,NCD42,OUT019,-254.4274900212396
3516,FDW25,OUT045,1248.7306142926384
3517,NCV29,OUT027,4341.985790299364
3518,NCK42,OUT035,3085.768165026063
3519,DRJ13,OUT027,3892.983419926303
3520,DRD15,OUT017,3530.8435952461004
3521,FDM27,OUT045,2255.366407393091
